1479,251733,5
2227,5502,8
2227,46225,8
2227,444,10
3578,32898,10
3468,4374,9
2803,251733,2
2803,63991,10
2803,42664,10
2803,2213,10
2803,2360,10
2803,476,10
3525,63991,7
3525,4541,9
3525,328,9
3525,324,10
3525,474,10
3525,530,9
3525,42664,10
3525,389,10
3525,448,9
3525,447301,10
3468,111543,8
3468,279102,10
3088,278273,8
3088,413362,6
3682,42664,10
3682,447301,10
3682,420923,10
2682,526,9
2682,42664,9
2682,361,6
2227,476,9
2227,42664,8
2227,413362,9
2227,413447,6
3175,2213,9
3175,312,8
3175,5167,8
3175,4374,7
3682,251733,2
3468,5167,9
3468,530,9
3349,427198,7
2682,81314,9
3088,9691,9
3088,102124,8
3088,326,9
3088,5167,9
2227,111543,10
2227,195334,9
3756,397667,9
3756,111543,10
3088,420923,8
3088,63991,8
3088,377,8
3088,279102,4
3088,301,10
3088,328,10
3088,389,9
3781,111543,10
3781,5502,9
3781,3498,10
3781,389,10
3781,32898,10
3781,476,10
3781,444,7
3781,81314,9
3781,526,9
3781,301,8
3781,326,10
3781,397667,8
3781,530,7
3560,526,8
3682,195334,5
3682,111543,2
3682,435,10
3682,312,10
3525,195334,10
3525,526,10
3816,586397,10
3816,278273,10
3816,535341,10
3855,301,10
3855,342,10
3855,535341,9
3855,326,10
3855,447301,9
3682,4886,8
3525,326,10
3816,3797,10
3816,81555,8
3816,448,10
3816,361,10
3781,4886,10
3855,278273,7
3855,63991,8
3855,437410,8
2227,81555,10
2682,77443,10
3175,2656,7
3175,5502,9
3175,530,7
3175,474,9
3175,476,9
3175,342,8
3175,42782,7
3175,81314,9
3855,427198,8
3816,5167,10
3855,251733,10
3740,535341,9
3560,413447,7
2227,435,8
2227,301,7
2227,389,10
3175,444,10
2286,361,7
3175,42664,10
2007,195334,8
3935,81314,10
3349,444,8
3677,377,9
3935,526,10
3935,586397,10
2227,4886,7
2227,361,8
2227,81314,7
2682,420923,8
4116,586397,10
3560,474,9
3935,535341,10
4116,535341,10
4120,9691,8
4120,342,7
4120,4886,8
3935,435,10
2682,251733,10
4116,251733,3
4116,9691,8
4116,5167,9
4116,420923,9
3935,420923,9
4120,251733,7
4120,437410,8
4116,413362,10
4116,81555,10
2682,324,9
3740,278273,8
4229,63991,9
3404,476,9
3404,5502,9
3935,326,10
3935,111543,10
4243,4541,8
3560,427198,6
3677,312,9
3935,111543,10
3935,342,10
3935,427198,8
4120,361,9
4120,389,9
4229,447301,9
3740,427198,7
3560,111543,8
3560,5167,8
2057,278273,9
3349,413362,8
1479,435,6
3677,2656,10
3677,342,10
3204,535341,9
4355,42782,1
4355,2360,10
4368,3797,10
2286,4541,9
3740,526,7
4418,3797,9
4418,526,8
4418,42664,9
4230,437410,10
3629,586397,7
4120,4374,8
3349,251733,9
2682,279102,10
4229,377,9
4128,586397,8
4418,195334,9
4418,3498,10
4418,312,10
4418,81555,6
4418,46225,7
4455,301,9
3560,444,10
4445,195334,9
2057,5167,8
4448,278273,9
4448,427198,9
4448,397667,7
4448,420923,7
4116,63991,8
4116,474,10
4116,2360,8
4116,4886,10
4116,5502,10
4116,3498,10
4116,476,10
3349,420923,8
3404,2656,8
3404,413447,9
2682,3498,10
4418,530,9
4505,437410,6
4341,447301,10
3677,437410,7
4448,111543,10
4445,63991,9
4445,535341,9
3740,251733,10
4498,81555,7
4418,444,9
4229,586397,9
3404,530,7
1479,4541,7
2682,312,10
2682,328,10
2682,301,9
4120,111543,10
4455,448,9
4455,389,9
4455,46225,8
4455,251733,7
4341,427198,10
4498,5167,9
4498,5502,10
4498,3498,10
4498,324,8
4395,586397,8
3677,301,9
3560,251733,10
4445,251733,9
2057,63991,9
4418,2213,10
4243,586397,9
2286,413447,7
1479,2656,6
4455,32898,8
4455,447301,9
4317,397667,10
4498,2213,10
2682,32898,10
2682,389,10
3404,77443,8
4395,4886,8
4505,3498,7
3560,81555,10
3560,3797,8
3560,81314,9
3560,2213,10
3560,476,10
3560,389,8
4418,5167,9
4418,2656,9
4418,301,10
4418,435,10
4418,326,8
4561,9691,10
4561,2213,9
4445,586397,9
2057,420923,8
2057,427198,9
4317,435,10
4229,32898,8
4229,448,6
4243,2360,10
4243,535341,8
3560,377,9
4120,535341,9
3740,81555,9
4455,413362,8
4455,279102,10
4455,342,9
4455,4541,9
4445,437410,10
4229,435,6
4229,5167,8
4445,530,9
3560,279102,10
3560,326,10
2007,413362,9
4505,324,10
4505,427198,8
4505,81555,10
1479,5502,7
1479,476,8
1479,46225,9
1479,77443,5
4643,77443,8
4395,397667,9
4395,9691,8
4744,389,9
4744,342,5
4744,586397,2
4744,444,10
4445,278273,9
4128,4541,9
4128,42664,9
3677,279102,10
4756,278273,8
4756,251733,9
2057,195334,10
3560,361,8
3560,195334,8
1479,342,8
1479,195334,9
3740,111543,10
4395,301,10
4395,111543,10
4395,251733,8
4744,5167,10
4744,63991,8
4317,444,9
4317,448,10
4317,3498,8
4317,278273,10
4317,447301,8
4317,342,10
4317,4541,10
4229,2656,8
4128,278273,9
3677,5502,8
3404,586397,8
3404,328,8
4341,420923,10
1479,301,7
1479,4374,7
1479,81314,7
1479,389,9
2286,420923,8
4341,444,9
3677,251733,9
3677,397667,7
2057,77443,7
2057,42782,9
2057,3498,7
2057,476,8
2057,4374,9
2057,46225,9
2057,111543,9
4744,279102,9
4744,326,10
4744,448,10
4744,42664,10
4744,526,6
4744,437410,7
4243,278273,8
4243,427198,9
1479,63991,9
4756,437410,9
4756,2656,7
3349,342,8
3349,389,10
4128,3498,9
4128,328,8
3677,413362,8
4756,2213,9
4756,326,9
4756,586397,9
4505,77443,8
4505,42782,5
3740,377,8
1479,32898,7
1479,2213,10
4744,195334,10
4341,312,8
4128,447301,10
4756,32898,10
4756,476,10
4756,4374,10
4756,328,9
4756,63991,9
4756,5502,8
3677,3498,8
4243,251733,8
3629,324,7
3204,278273,9
4744,397667,10
3349,2656,8
4445,397667,7
4243,9691,9
4243,413447,5
4744,476,10
4744,2656,6
4505,447301,7
4505,195334,4
4505,413447,4
4229,526,7
4229,195334,9
4229,474,8
4229,3498,10
2286,77443,9
2286,444,8
3349,301,10
3349,328,10
3349,447301,10
3349,46225,10
4229,476,10
4229,2213,10
2057,526,9
2057,435,8
2057,377,10
2057,389,10
2057,361,10
3629,278273,9
3404,251733,9
2007,474,8
2007,342,9
4341,435,9
1585,251733,10
4505,251733,9
4505,420923,6
5106,2360,10
5017,437410,7
2286,397667,8
5103,312,10
3349,324,9
3349,2360,10
3349,435,10
4445,342,10
3677,4374,8
3677,361,9
4128,4374,9
5140,474,10
4505,9691,8
5106,397667,10
5106,586397,10
5100,251733,10
5006,326,9
5006,447301,9
5103,377,9
5103,586397,10
4229,328,10
2286,5502,7
3349,5502,10
3349,63991,10
3349,2213,10
3349,474,10
3677,77443,8
5140,9691,8
3629,413362,8
2057,342,10
5006,251733,5
5006,535341,9
5006,427198,8
4243,326,10
4505,413362,6
4505,111543,9
5117,413447,10
5017,81555,7
5017,251733,7
4229,326,7
4229,77443,3
1585,586397,10
4870,397667,7
2286,3797,8
5140,301,10
5140,586397,10
5006,111543,10
5006,81314,10
5006,361,10
3677,444,9
4128,326,9
3404,535341,9
5103,9691,8
5103,427198,9
5103,278273,9
2007,9691,9
2007,447301,9
4870,586397,8
1585,437410,8
3629,46225,9
3629,42782,9
5017,476,10
4128,4886,8
4505,5502,8
4505,32898,6
5103,420923,8
2007,448,10
5106,413362,9
4341,413362,10
2286,474,6
5017,397667,9
5017,9691,9
5017,413447,9
3629,3797,7
4505,4374,8
4505,279102,6
5106,448,7
5140,81555,9
5340,474,10
5340,42664,10
5340,535341,10
5340,586397,10
5340,279102,9
4341,448,10
5017,530,9
5017,81314,10
5017,342,9
5017,32898,9
2286,81314,10
2286,4374,9
2286,476,10
2286,435,8
2286,448,10
2286,251733,10
5103,526,9
4243,5502,10
4243,476,10
5140,413447,5
5340,3797,10
5340,5502,10
5340,3498,10
5340,444,8
5340,4541,10
5340,526,9
5340,4374,9
5340,195334,9
5340,530,10
5340,476,10
5340,361,10
5340,448,10
5340,326,10
5340,4886,10
4128,476,10
4505,2213,8
4505,4886,7
5017,389,9
4243,526,8
2286,2360,10
2286,278273,8
2286,46225,10
3677,46225,10
3677,32898,10
3677,435,10
3677,4541,8
3677,81314,9
3677,530,10
3677,448,10
3677,63991,7
4870,535341,9
4341,46225,9
5372,2656,8
5372,5167,8
5372,444,9
5404,3797,8
5404,586397,8
5261,530,9
5106,326,10
5140,278273,10
5140,444,8
5372,111543,8
5372,301,10
5372,312,8
5372,46225,8
5372,3498,8
5372,530,8
5372,361,8
5372,2360,8
5372,435,7
5372,63991,8
5372,437410,8
5372,389,9
4505,81314,5
4505,530,6
4505,377,7
4243,444,9
4243,42782,10
4243,389,10
4243,342,10
4341,301,8
3677,5167,9
5404,397667,7
5404,389,9
1497,535341,8
5372,4374,9
5106,63991,10
5140,447301,10
4341,42664,7
4120,2656,9
5209,526,9
4505,5167,6
3404,397667,9
4243,2213,10
3204,427198,7
5372,324,8
5261,437410,9
5140,397667,10
4341,77443,10
4341,2656,10
4341,3797,8
4341,5167,10
4341,4374,9
4341,342,7
4341,5502,7
4128,526,8
4505,2360,7
4870,427198,8
4870,278273,9
5541,102124,7
5541,474,9
5372,9691,8
5372,81314,8
5372,476,8
5372,342,6
5372,42664,8
5372,326,7
5404,5502,9
5404,437410,8
5404,535341,8
5310,2213,10
5140,111543,10
5140,195334,10
5209,42782,10
5404,427198,8
4341,474,10
4341,389,10
4341,326,10
4341,81314,9
1497,2213,9
3204,301,9
4128,81314,9
5140,63991,10
4243,4886,7
4243,361,9
5017,42782,1
5209,413447,6
5209,413362,9
4445,42782,9
4445,42664,10
5310,437410,10
5310,535341,10
5404,5167,9
5140,5167,10
5140,4374,10
5140,530,10
5140,2360,10
5140,435,10
5140,3498,10
3740,4541,10
3204,476,10
3204,42782,10
5017,4886,7
5552,397667,8
4243,328,9
4243,312,8
4243,3498,6
4243,279102,9
5654,63991,8
4445,389,9
5261,278273,8
5404,278273,6
5404,279102,9
5404,4374,10
5404,102124,9
5404,63991,10
3204,444,10
3204,63991,7
3204,195334,9
5017,2360,4
5017,2213,5
5017,361,9
5017,77443,9
5017,111543,9
5017,435,8
4445,361,9
4445,4374,10
4445,2213,10
4445,435,10
4445,444,9
5537,2213,7
4128,9691,8
3404,4886,9
5103,413447,9
5552,530,7
5017,312,8
5017,328,8
5017,444,10
5017,301,10
5017,5167,10
5017,474,10
5017,279102,7
5017,42664,1
4445,476,10
4445,301,10
4445,474,9
4445,5167,10
3204,279102,8
3204,324,9
3204,32898,10
5261,342,6
4243,102124,3
3740,32898,9
5103,447301,10
5103,397667,9
5552,377,7
4505,444,9
4505,312,8
5738,251733,10
4120,77443,8
4120,586397,9
5552,251733,10
5800,32898,8
3204,530,10
3204,9691,8
3204,377,10
3204,4541,10
3204,435,10
3204,413447,7
3204,4374,7
3204,312,10
3204,474,9
5209,420923,9
5209,535341,10
5209,389,9
5209,111543,10
5103,2360,9
5103,111543,9
5103,81314,10
5833,195334,8
5833,535341,8
5676,81314,9
3740,102124,9
4505,3797,6
4505,435,6
5552,279102,9
5552,4541,10
5552,342,8
5552,361,6
5103,5502,9
5103,42782,8
5261,397667,8
3629,2656,8
3404,278273,9
3404,312,9
3404,427198,5
5868,251733,10
5209,476,8
5209,9691,9
3204,111543,9
3204,5167,10
4870,413447,8
4870,9691,10
4870,251733,10
5552,32898,10
5552,389,10
5552,326,10
5833,447301,10
5261,413362,7
5261,2656,8
3740,3797,10
3740,361,10
3740,5167,10
3740,448,10
5209,4541,8
5209,377,7
5209,448,10
5209,195334,9
5209,2656,7
5209,32898,7
5899,389,8
5899,420923,7
5843,420923,8
4128,46225,9
4128,377,8
5899,437410,10
5103,4541,9
4120,526,7
5261,361,8
5613,526,10
5800,526,8
1585,535341,10
3404,447301,9
5209,3498,10
5209,328,10
5209,444,10
3740,195334,9
3740,326,10
5103,474,9
5103,42664,9
5103,361,9
5103,389,9
5103,32898,9
5103,195334,9
5103,102124,9
5833,9691,6
5913,4541,8
5913,278273,8
5913,448,8
5899,2656,8
4870,3797,6
5654,389,7
4230,427198,8
5613,77443,10
5310,77443,9
5833,77443,7
5833,102124,10
5833,3797,6
5209,42664,10
5209,435,10
5103,326,10
3740,4886,9
3740,42782,10
5261,77443,8
3629,102124,9
3629,4374,9
5976,251733,10
5976,413447,8
5833,397667,10
5833,81314,7
5833,46225,10
5833,42664,10
5833,328,10
5913,397667,8
5913,328,8
4120,42782,8
5947,437410,7
5961,3498,10
5961,324,9
5993,46225,10
5993,42782,10
5993,361,9
5993,389,10
5993,448,10
5833,4541,10
5833,377,9
5833,526,8
5833,63991,10
5833,111543,10
4128,389,8
5261,81314,8
5912,535341,8
5912,586397,9
5899,2360,10
1585,3797,10
5537,586397,9
5947,586397,10
4120,81555,5
4120,427198,8
4120,397667,7
4120,102124,7
4120,4541,7
3740,301,10
3740,2213,10
3740,46225,10
3740,42664,10
3740,530,10
3740,312,10
3740,389,6
3740,328,10
3740,4374,10
5913,427198,8
5843,586397,8
5899,102124,9
5899,63991,9
5899,4374,10
5961,251733,10
5961,530,10
5961,4374,10
5961,389,9
5912,437410,7
5310,9691,6
5310,81314,10
5833,4886,10
5833,530,10
5833,342,9
5833,32898,10
5833,361,9
5833,448,10
5833,326,10
3404,420923,8
6026,3797,8
6026,526,8
6026,2213,10
6026,32898,8
6026,342,9
6026,448,10
6026,447301,10
6026,361,10
5947,535341,10
5261,312,8
5261,3498,8
4128,413362,7
4120,447301,10
5899,312,9
5899,3797,10
5961,448,10
5961,413362,9
5961,81555,9
5961,4886,10
6040,342,10
6040,526,8
6040,301,10
6040,326,10
6040,195334,10
6040,2213,7
3629,3498,9
3629,328,8
3629,4886,7
4870,77443,8
4230,81555,9
6026,279102,10
5261,324,8
5261,111543,9
5261,3797,7
5261,444,9
5654,535341,8
4120,413447,7
4120,413362,7
4120,63991,6
6084,444,10
6084,437410,10
6084,312,10
6084,4374,10
6084,328,10
6084,46225,10
6084,81314,10
6084,342,6
6084,195334,10
6084,42664,10
6084,2360,10
5310,413447,8
5961,361,10
5976,4886,9
6040,377,9
6040,435,10
6040,397667,10
6040,3498,10
6040,535341,10
5913,3797,8
6090,420923,10
6090,5167,8
6090,476,10
5261,195334,7
5261,5502,9
5261,476,8
5261,326,6
5261,279102,9
6112,3498,10
6112,328,10
6112,326,10
6112,5167,10
5947,3797,9
5912,435,9
5912,278273,9
5912,427198,8
6040,328,10
6040,361,10
5976,102124,10
5976,435,6
5976,63991,9
5976,312,9
5976,328,10
5976,3498,9
4120,3498,10
4120,2360,10
4120,5502,4
4120,3797,9
6084,251733,10
5961,195334,10
5310,427198,9
5310,420923,9
5310,377,10
5310,397667,10
5310,46225,8
5310,2360,9
5310,4886,9
6112,46225,10
5947,447301,10
5976,526,7
5976,4374,10
5976,46225,9
5976,2360,6
5976,42664,10
5976,389,10
5976,326,8
5976,2656,10
4230,420923,8
5912,102124,6
5912,5502,8
5912,312,9
5912,4374,8
5912,2360,10
5912,42664,8
6090,444,8
4120,5167,8
4120,195334,8
4120,444,8
5913,9691,7
6108,447301,10
5310,81555,10
5310,2656,10
5310,279102,9
5310,312,10
5310,413362,10
5310,3498,10
5310,444,10
5310,474,9
5310,342,9
5310,361,10
5310,448,10
5912,4886,9
5912,324,10
5261,2213,5
5261,4374,8
5261,389,8
5261,63991,9
6112,476,10
6112,3797,10
6112,361,10
6112,4374,10
6112,77443,10
3629,81314,8
4230,397667,9
6108,251733,10
6108,5167,10
5913,251733,5
6090,2360,10
4870,476,9
6153,5167,8
4128,63991,6
5843,278273,7
5310,530,10
5310,326,10
5947,81314,10
5654,312,10
5654,437410,9
5912,9691,9
3629,474,9
6153,324,8
6153,474,9
6153,535341,8
5470,278273,8
6074,3498,10
6074,526,8
6090,63991,9
5654,4541,9
6245,474,10
6245,195334,10
6245,476,10
6245,251733,10
6245,448,10
6245,342,10
5913,4886,6
4128,3797,7
5800,4541,8
5912,447301,9
3629,435,9
5537,437410,7
5913,324,6
6074,111543,9
6153,2656,9
6153,81555,6
6267,377,8
5800,435,10
5912,5167,8
5912,2213,10
4128,5502,10
4128,42782,10
4128,448,10
4128,77443,10
3629,32898,9
4870,5167,9
5843,447301,9
6153,420923,7
6267,447301,9
6267,46225,10
6267,42782,10
6267,435,9
5947,530,9
5947,342,10
6074,2360,6
4230,413362,9
5800,9691,9
5800,342,9
5800,4886,9
6153,4541,8
6153,312,10
6153,526,10
6153,377,9
6153,444,10
6267,413447,6
6267,9691,9
6353,437410,7
6074,420923,7
5843,397667,9
5913,326,8
3629,476,10
3629,447301,10
3629,77443,10
6379,2213,8
5912,397667,7
5912,195334,7
5912,326,10
5912,2656,10
4230,251733,10
5947,2656,9
5947,377,9
6153,413362,8
6153,102124,8
6153,111543,9
6153,435,10
5800,3797,8
5913,81555,7
5913,111543,9
5537,535341,10
6267,326,10
5843,251733,9
6153,326,9
5800,586397,9
5800,530,9
6267,195334,9
6267,81314,10
5912,111543,7
5912,361,10
3629,397667,9
3629,377,9
3629,448,10
5947,63991,9
5947,4374,9
5947,42782,9
5947,42664,9
5947,326,10
3404,413362,10
6437,326,10
6437,2213,10
6379,195334,7
6379,279102,8
5913,2656,8
5913,435,8
5913,5167,6
6437,342,10
3629,251733,8
3629,413447,9
3629,111543,9
3629,195334,8
5800,3498,10
5800,2213,10
5800,389,10
5947,102124,9
5947,435,10
5947,328,10
6571,586397,6
6571,474,10
6074,342,9
6353,278273,9
3404,42664,10
3404,279102,9
6153,448,9
6153,42782,10
6153,4374,9
5654,377,9
5913,361,10
5913,301,9
5800,312,10
5800,476,9
5800,251733,10
5947,5167,10
4870,444,9
6574,437410,8
6574,5502,9
6574,279102,8
6153,195334,9
6153,46225,10
6607,361,10
5654,278273,7
6577,476,9
5913,46225,8
6574,413447,7
6574,535341,9
5800,444,10
5800,447301,9
5800,2656,10
5654,9691,8
5654,427198,9
6074,278273,7
6658,586397,10
6658,279102,10
6658,3498,10
6658,328,10
6353,447301,9
5800,102124,10
5800,4374,10
5800,326,10
5913,102124,6
5913,63991,6
6574,586397,9
5654,397667,10
6500,586397,8
6658,377,10
6658,32898,10
6658,413447,10
4870,279102,9
5843,195334,8
6687,3498,9
6687,476,9
6574,2213,8
6574,328,8
6574,3498,9
6574,4374,8
6574,448,7
6574,526,8
6687,42664,10
6687,4374,8
6687,111543,9
5654,476,10
5654,526,10
5654,81555,10
5654,361,10
6574,2656,9
6074,251733,7
6074,397667,8
1585,474,10
5537,4886,6
5913,4374,8
6687,5167,10
6687,2656,10
6738,377,8
6738,530,9
6738,474,7
6738,3498,7
6574,63991,8
6574,447301,9
6574,530,9
6574,476,9
6574,435,9
6574,361,9
6379,46225,9
6379,77443,7
6500,535341,9
6769,3797,10
6577,447301,9
6577,81314,9
3404,326,10
6767,530,10
6767,3498,10
6767,448,10
6577,420923,10
6577,5167,8
6738,5167,6
6738,420923,8
6738,397667,7
6738,447301,8
6738,42782,8
6738,42664,8
6785,251733,10
6785,448,10
6785,326,10
6500,526,8
6500,5502,8
6379,476,8
6738,324,7
6738,2213,7
6738,444,4
6738,328,6
6523,586397,10
6577,42782,10
1585,278273,9
6738,526,9
6738,413362,6
6738,342,8
6738,361,9
6738,448,10
6738,326,8
5470,32898,8
1497,278273,6
6619,437410,9
6353,420923,7
6577,195334,10
6577,324,8
6074,530,8
5843,2213,10
6840,5502,8
6074,77443,7
6074,279102,8
6074,389,8
5613,586397,9
6906,474,8
6906,195334,9
6906,447301,8
6906,448,7
6906,342,6
6975,420923,6
6975,81314,9
5537,530,10
3404,342,9
6619,328,9
6619,448,9
6379,413362,8
6840,81555,8
5843,413362,9
5843,81555,7
6500,42664,9
6975,81555,6
6074,42664,8
6353,251733,8
4870,389,9
4870,102124,8
7035,251733,9
5913,342,9
6379,342,8
6379,81314,7
6379,5167,7
5470,437410,10
7073,81314,8
4870,63991,9
6074,195334,9
6074,5167,7
6074,5502,7
6074,4374,8
6074,63991,8
6074,4886,8
6840,437410,8
6619,4886,9
6353,9691,6
5537,377,10
5537,342,5
6975,413447,2
6975,4374,5
6379,420923,7
6379,427198,7
6379,413447,6
6379,328,8
6379,102124,7
6379,4374,8
6074,328,8
6074,361,8
7073,586397,8
7073,324,7
7035,81314,8
7035,195334,8
7035,4541,8
7035,342,8
6980,437410,10
4870,2360,10
5892,81314,10
7139,413447,5
7139,377,6
7139,397667,9
7139,81314,8
7139,195334,7
7139,435,8
7035,530,8
7035,397667,8
7035,447301,9
6379,377,9
6980,4541,8
6975,195334,7
7139,278273,9
7139,279102,8
7178,361,7
7186,448,9
6840,278273,8
4870,4541,9
6975,5502,10
6975,42664,10
7035,389,8
7186,9691,7
5537,3797,8
5537,397667,8
6840,427198,8
6840,32898,9
6840,447301,10
7073,535341,8
7178,3797,8
3404,4374,8
4870,312,10
4870,328,10
6975,4886,8
6523,5502,10
6840,420923,8
5913,195334,8
7247,427198,7
6379,42782,10
7275,4374,8
7275,111543,10
7275,342,8
7275,361,10
7275,326,9
7280,111543,9
7178,4886,8
7178,46225,8
5537,447301,10
5537,413447,8
5843,46225,8
5843,42664,8
5843,328,9
3404,81314,7
7178,111543,8
7178,435,9
7178,195334,9
7178,328,6
7178,535341,8
7178,447301,7
6353,81555,7
7035,474,8
7035,42782,8
7035,420923,8
7035,5502,8
7035,301,8
7035,361,8
6840,413447,8
6379,397667,9
7178,526,10
7178,342,10
7178,5167,8
7178,251733,7
7178,2360,9
7178,476,7
7178,389,8
7178,444,10
7178,4374,9
7178,530,9
5913,474,10
5537,413362,9
5537,42664,9
7186,413447,3
6975,46225,8
7296,586397,8
7330,476,10
5843,312,9
7337,195334,10
7343,301,10
7343,397667,10
7343,4541,10
7343,5167,10
7343,420923,8
7343,474,10
7247,46225,8
7247,476,8
7247,324,8
6500,2360,10
6353,413362,7
4870,81314,10
7178,326,10
6840,81314,7
6975,324,3
6975,2656,1
6975,312,2
6975,2213,7
6975,328,2
6975,444,10
6975,526,6
6975,474,8
6975,342,8
6975,326,10
6975,448,10
7247,361,8
7337,397667,10
7337,474,10
7337,46225,10
7337,4374,10
7337,448,10
7337,326,10
7035,42664,8
7035,413447,7
3404,102124,10
3404,377,7
4870,326,10
4870,448,10
4870,2656,10
4870,361,10
7186,427198,9
7186,312,10
7186,2213,10
7337,377,10
7337,102124,10
7383,111543,10
7035,2360,8
7035,435,9
7035,102124,10
7035,279102,8
7035,111543,10
7035,5167,9
7035,4374,9
6353,312,7
6353,2360,8
7073,81555,6
7073,9691,8
6500,413447,9
3404,46225,10
7296,437410,9
6523,3797,10
6840,279102,7
7247,437410,7
6379,326,9
7035,81555,8
7035,328,10
7073,3498,9
7073,312,8
7073,328,9
5537,476,9
5537,361,10
5537,42782,9
5537,448,9
5537,4374,6
5537,63991,6
7186,2360,8
7186,397667,8
6353,3498,7
7296,535341,10
6619,102124,7
7071,420923,7
7071,413447,6
6840,77443,6
6523,4374,10
5613,427198,8
7073,447301,10
7073,195334,7
7186,5502,10
7186,111543,8
7296,342,7
6353,448,7
7470,413362,8
5843,279102,9
5843,342,9
3404,2213,10
6379,2656,8
6379,301,9
7186,377,9
7186,476,9
7186,342,10
7186,32898,5
7186,389,10
7186,526,10
5537,2656,10
5537,4541,9
7073,397667,9
7073,361,10
7073,4541,9
7296,427198,9
6500,413362,8
7071,413362,8
7470,437410,8
7247,326,9
5843,32898,9
5843,4541,9
7584,2213,8
7594,81314,10
7594,586397,9
7594,447301,10
7594,111543,10
7594,526,10
7594,377,10
7594,420923,10
3404,444,10
6379,448,10
7280,427198,8
7073,448,9
7073,474,8
6353,526,8
6500,279102,8
5537,526,10
6840,361,7
7247,2213,6
5843,5167,8
7280,3797,8
6523,427198,10
7073,342,8
7073,102124,10
5613,535341,9
6619,526,6
7664,42664,10
7664,437410,7
7664,586397,9
6840,42782,10
7584,3797,10
7247,278273,8
7296,420923,9
7296,435,10
7280,4541,9
7073,413447,8
7073,5167,7
7073,413362,10
7073,111543,6
7073,2360,10
7073,42782,9
5843,3797,9
6353,81314,7
6353,2656,10
6353,4886,8
6353,102124,8
7664,2656,9
7664,81314,10
7664,5502,10
7664,342,9
7470,3797,6
